analogue_threshold_quantile,analogue_availability,method,ratio,users,trips,user_macro_hit_r90,trip_weighted_hit_r90,user_macro_within_200m,user_macro_within_1000m,mean_user_median_error_m
0.8,train_analogue_present,most_frequent_personal_destination,0.5,37,1070,0.3749762299992396,0.3719626168224299,0.4079203377773858,0.5269100186144728,2529.8142376983023
0.8,train_analogue_present,most_frequent_personal_destination,0.66,37,1069,0.3728122445494132,0.3741814780168381,0.4087059632028245,0.5283051359231077,2224.315161592588
0.8,train_analogue_present,most_frequent_personal_destination,0.75,37,1069,0.3808301512785705,0.3769878391019644,0.4164619397873869,0.5373378871941995,2207.28305436954
0.8,train_analogue_present,nearest_known_destination_to_current_point,0.25,37,1091,0.0974971310053418,0.1127406049495875,0.1182030072092614,0.3413081994311066,3659.646290597499
0.8,train_analogue_present,nearest_known_destination_to_current_point,0.5,37,1070,0.1580320699182018,0.1785046728971962,0.1795624838753755,0.4608702139090306,2214.5302012674697
0.8,train_analogue_present,nearest_known_destination_to_current_point,0.66,37,1069,0.2377439524254508,0.2628624883068288,0.285222196836941,0.5848114582045137,1390.7707269025725
0.8,train_analogue_present,nearest_known_destination_to_current_point,0.75,37,1069,0.3274429476219994,0.3376987839101964,0.3937465347223562,0.6763475227249104,1093.866675360564
0.8,train_analogue_present,probabilistic_grid_pattern_retrieval,0.25,37,1091,0.4799373583580051,0.4766269477543538,0.5392318362336725,0.642229930859243,657.2171663502833
0.8,train_analogue_present,probabilistic_grid_pattern_retrieval,0.5,37,1070,0.5084134445114118,0.508411214953271,0.5657064820483962,0.7010639878797362,488.9375604423351
0.8,train_analogue_present,probabilistic_grid_pattern_retrieval,0.66,37,1069,0.5308880318623845,0.5313376987839102,0.5934108327459069,0.7228256585692977,395.1332614470422
0.8,train_analogue_present,probabilistic_grid_pattern_retrieval,0.75,37,1069,0.5570944786562654,0.558465855940131,0.6201524902523456,0.7546277486798115,385.8888419597165
0.8,train_analogue_present,tsmini,0.25,37,1091,0.412425844370102,0.3994500458295142,0.4628420915637565,0.5945315091792022,1652.8489538421106
0.8,train_analogue_present,tsmini,0.5,37,1070,0.4704272875008485,0.4635514018691589,0.524817774367417,0.67382224659855,1116.5433685748542
0.8,train_analogue_present,tsmini,0.66,37,1069,0.5043303300657094,0.5000935453695041,0.5707922452174297,0.7239753153404062,688.4542484811165
0.8,train_analogue_present,tsmini,0.75,37,1069,0.5285049579805929,0.5219831618334893,0.5963287273626172,0.7544100812120703,593.3733391304543
0.9,no_close_train_analogue,bigru,0.25,30,197,0.1751820892143473,0.1604060913705584,0.1714414130543163,0.2239829861765345,115727.72530772327
0.9,no_close_train_analogue,bigru,0.5,31,213,0.2203633242153166,0.1868544600938967,0.2228885767405691,0.3128676299454287,115089.41893385915
