catalog_eps_m,method,seed,ratio,user_id,n,coverage_r80,coverage_r90,coverage_r95,hit_r80,hit_r90,hit_r95,hit_fixed_200m,within_200m,within_1000m,median_error_m,p90_error_m,native_within_200m,native_within_1000m,native_median_error_m,native_p90_error_m,median_query_runtime_ms
100.0,last_observed_point,-1,0.25,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.05357142857142857,0.07142857142857142,0.07142857142857142,0.08928571428571429,0.10714285714285714,0.3392857142857143,8332.008890129611,20271.415224308796,0.05357142857142857,0.32142857142857145,7755.10891596261,20339.703542872678,0.0
100.0,last_observed_point,-1,0.25,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.45454545454545453,1413.9130182490028,9516.280187543853,0.09090909090909091,0.36363636363636365,1480.5949897203363,6871.740029471138,0.0
100.0,last_observed_point,-1,0.25,52,25,0.28,0.36,0.44,0.04,0.04,0.04,0.12,0.12,0.24,5769.316609323421,9255.889323018328,0.04,0.2,5415.291881925582,9848.162442202776,0.0
100.0,last_observed_point,-1,0.25,62,145,0.4896551724137931,0.5379310344827586,0.5517241379310345,0.0896551724137931,0.09655172413793103,0.10344827586206896,0.11724137931034483,0.13793103448275862,0.6068965517241379,585.1554563372493,10170.433647665677,0.1793103448275862,0.6,603.6664012479127,10253.717066089974,0.0
100.0,last_observed_point,-1,0.25,65,30,0.5666666666666667,0.6,0.6666666666666666,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.26666666666666666,1847.3588454693468,3487.8840075741073,0.03333333333333333,0.26666666666666666,1553.7821228758382,3724.569165009013,0.0
100.0,last_observed_point,-1,0.25,68,99,0.45454545454545453,0.5555555555555556,0.6060606060606061,0.020202020202020204,0.020202020202020204,0.020202020202020204,0.04040404040404041,0.050505050505050504,0.13131313131313133,2802.8707490774336,17179.92377439237,0.050505050505050504,0.15151515151515152,2897.888714632415,12506.984587660716,0.0
100.0,last_observed_point,-1,0.25,71,18,0.5,0.5,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,1056.0178749049035,2535.1849442679445,0.2222222222222222,0.4444444444444444,1640.9687843679642,2713.4617715935087,0.0
100.0,last_observed_point,-1,0.25,85,104,0.5192307692307693,0.5480769230769231,0.5673076923076923,0.0,0.0,0.0,0.009615384615384616,0.019230769230769232,0.09615384615384616,9861.970197487168,11936.455302961476,0.019230769230769232,0.11538461538461539,9549.786022676573,11779.529195365692,0.0
100.0,last_observed_point,-1,0.25,88,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.3333333333333333,1213.879918466725,4871.401148798646,0.08333333333333333,0.4166666666666667,1338.3214839135312,3442.5748749550485,0.0
100.0,last_observed_point,-1,0.25,89,15,0.4,0.4,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,10261.667999850017,80771.66956857723,0.0,0.0,10137.21753376426,68844.8108401792,0.0
100.0,last_observed_point,-1,0.25,91,23,0.391304347826087,0.391304347826087,0.5217391304347826,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.2608695652173913,2199.2502702925144,16047.681135703098,0.043478260869565216,0.21739130434782608,2030.4889555224931,15942.444611676881,0.0
100.0,last_observed_point,-1,0.25,92,36,0.3055555555555556,0.3611111111111111,0.3611111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3888888888888889,2396.469192887772,10731.72824316006,0.1111111111111111,0.4444444444444444,1404.817737652363,10830.360929295592,0.0
100.0,last_observed_point,-1,0.25,96,27,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14814814814814814,2663.4618521896573,9255.973977459624,0.037037037037037035,0.14814814814814814,2830.5576045768344,9968.3742968888,0.0
100.0,last_observed_point,-1,0.25,101,16,0.25,0.3125,0.4375,0.0,0.0,0.0,0.0625,0.0625,0.5625,929.2281736086184,5437.688007144447,0.0625,0.4375,1395.6830098502435,5435.1106326453355,0.0
100.0,last_observed_point,-1,0.25,103,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,1833.9405948053363,7245.555249007558,0.0,0.4166666666666667,2266.0812370583103,6786.374406981629,0.0
100.0,last_observed_point,-1,0.25,112,47,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.7659574468085106,648.1336927278285,1694.3908105735345,0.02127659574468085,0.7659574468085106,512.3845846851782,2382.729389018603,0.0
100.0,last_observed_point,-1,0.25,119,11,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453,2016.8191600186426,9771.901456976713,0.18181818181818182,0.45454545454545453,1005.8683366343585,4747.0542526021645,0.0
100.0,last_observed_point,-1,0.25,126,63,0.5079365079365079,0.5555555555555556,0.6349206349206349,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.09523809523809523,0.09523809523809523,0.14285714285714285,1811.6445601787182,7625.59373446124,0.09523809523809523,0.14285714285714285,2286.73528868796,7709.609101505163,0.0
100.0,last_observed_point,-1,0.25,134,16,0.3125,0.375,0.375,0.0625,0.0625,0.0625,0.0625,0.0625,0.5,1156.6928760056803,6145.090406442579,0.0,0.1875,1693.6058070220804,15003.27912671427,0.0
100.0,last_observed_point,-1,0.25,144,120,0.5916666666666667,0.6833333333333333,0.75,0.025,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,3673.7412589238793,170762.64221233828,0.03333333333333333,0.11666666666666667,2523.749638026621,21989.002517187622,0.0
100.0,last_observed_point,-1,0.25,147,20,0.5,0.7,0.75,0.05,0.1,0.1,0.1,0.1,0.15,3925.41487990269,4285.003491395503,0.1,0.15,3708.4787399202096,4196.836052073598,0.0
100.0,last_observed_point,-1,0.25,168,24,0.375,0.7083333333333334,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7756.890923036324,12908.16499418152,0.0,0.0,9234.816489178647,12197.678002717403,0.0
100.0,last_observed_point,-1,0.25,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,7117.420443458434,11033.617714200578,0.0,0.05555555555555555,6309.7124684871205,11266.106163668495,0.0
100.0,last_observed_point,-1,0.5,0,40,0.425,0.625,0.625,0.05,0.075,0.075,0.1,0.15,0.55,736.946470129401,14204.219114647574,0.2,0.65,598.3126456368557,11718.939318560168,0.0
100.0,last_observed_point,-1,0.5,16,12,0.4166666666666667,0.5,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.25,0.5,1092.7725591316632,5965.769507953921,0.16666666666666666,0.3333333333333333,1681.511947446234,5069.696865972718,0.0
100.0,last_observed_point,-1,0.5,17,95,0.5473684210526316,0.6,0.6736842105263158,0.0,0.0,0.010526315789473684,0.021052631578947368,0.05263157894736842,0.15789473684210525,5368.569830466999,15598.885957044398,0.031578947368421054,0.09473684210526316,5883.7179495135515,15330.741506340952,0.0
100.0,last_observed_point,-1,0.5,19,19,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.6842105263157895,571.7000706821581,3599.044199313827,0.10526315789473684,0.3684210526315789,1312.3017590726006,3698.4574581980155,0.0
100.0,last_observed_point,-1,0.5,20,33,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.21212121212121213,0.24242424242424243,0.24242424242424243,0.2727272727272727,0.2727272727272727,0.7878787878787878,394.0812197596666,1959.0182453810646,0.12121212121212122,0.6060606060606061,925.4035548093066,1294.154661848508,0.0
100.0,last_observed_point,-1,0.5,24,24,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.4166666666666667,6111.0368247498745,22236.87014958894,0.08333333333333333,0.08333333333333333,16080.939201945359,28799.80079595505,0.0
100.0,last_observed_point,-1,0.5,25,166,0.4578313253012048,0.5120481927710844,0.536144578313253,0.10240963855421686,0.1144578313253012,0.12650602409638553,0.13253012048192772,0.14457831325301204,0.41566265060240964,2572.811466113073,73966.0214806193,0.0963855421686747,0.39759036144578314,1693.4348370810549,8743.383831333966,0.0
100.0,last_observed_point,-1,0.5,26,11,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,3924.228728961593,12868.532577726213,0.09090909090909091,0.09090909090909091,6146.922601321727,18559.632325635044,0.0
100.0,last_observed_point,-1,0.5,28,16,0.4375,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,0.1875,5486.499104280192,17210.16079746398,0.0625,0.0625,6954.640638115747,17881.368033814175,0.0
100.0,last_observed_point,-1,0.5,29,11,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,6807.675954292609,11545.825234859914,0.0,0.09090909090909091,6790.071015759121,11325.072527119299,0.0
100.0,last_observed_point,-1,0.5,35,19,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,3829.519858626547,3834.8088477613796,0.0,0.05263157894736842,3812.9545024160807,4336.912497137775,0.0
100.0,last_observed_point,-1,0.5,36,18,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.0,0.05555555555555555,0.6111111111111112,647.9434817297865,28654.70716036141,0.05555555555555555,0.6111111111111112,596.9704527250403,32896.560577614866,0.0
100.0,last_observed_point,-1,0.5,37,37,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.10810810810810811,5673.091963144045,14753.388657567259,0.02702702702702703,0.21621621621621623,5088.018246856723,13669.589317774147,0.0
100.0,last_observed_point,-1,0.5,38,26,0.2692307692307692,0.4230769230769231,0.4230769230769231,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.4230769230769231,5558.389561355367,11179.971051738741,0.19230769230769232,0.46153846153846156,1747.2257474125145,11873.342138697728,0.0
100.0,last_observed_point,-1,0.5,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.10714285714285714,0.16071428571428573,0.16071428571428573,0.23214285714285715,0.25,0.4642857142857143,1563.7457059355565,19650.52150874224,0.23214285714285715,0.4642857142857143,1635.3776799928119,20260.909650412083,0.0
100.0,last_observed_point,-1,0.5,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,1716.4242672093512,3009.228255067405,0.18181818181818182,0.36363636363636365,1583.4298954911105,4722.076608508625,0.0
100.0,last_observed_point,-1,0.5,52,25,0.28,0.36,0.44,0.08,0.12,0.12,0.2,0.2,0.36,4351.617627366329,9199.633247340551,0.08,0.32,2850.5873609286,8339.17796670165,0.0
100.0,last_observed_point,-1,0.5,62,145,0.4896551724137931,0.5379310344827586,0.5517241379310345,0.15172413793103448,0.15862068965517243,0.16551724137931034,0.1793103448275862,0.21379310344827587,0.696551724137931,497.6137326781861,6125.187301174728,0.25517241379310346,0.6620689655172414,461.331018711705,6116.097741364632,0.0
100.0,last_observed_point,-1,0.5,65,30,0.5666666666666667,0.6,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.13333333333333333,0.7666666666666667,565.913369941325,2947.6601748857556,0.06666666666666667,0.6666666666666666,891.4368652150638,2390.644798534735,0.0
100.0,last_observed_point,-1,0.5,68,99,0.45454545454545453,0.5555555555555556,0.6060606060606061,0.020202020202020204,0.020202020202020204,0.030303030303030304,0.0707070707070707,0.08080808080808081,0.20202020202020202,2809.1197389702274,16622.071018687133,0.08080808080808081,0.23232323232323232,2552.4929717378636,12698.517671199888,0.0
100.0,last_observed_point,-1,0.5,71,18,0.5,0.5,0.6111111111111112,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.5555555555555556,491.81506667075104,2535.1849442679445,0.3888888888888889,0.6111111111111112,711.8836524668335,2521.70444956234,0.0
100.0,last_observed_point,-1,0.5,85,104,0.5192307692307693,0.5480769230769231,0.5673076923076923,0.0,0.0,0.0,0.009615384615384616,0.04807692307692308,0.125,8873.267012823564,10705.336050911103,0.0673076923076923,0.1346153846153846,7893.032325436952,10902.507321844338,0.0
100.0,last_observed_point,-1,0.5,88,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.6666666666666666,155.65086076716773,3550.731149865766,0.08333333333333333,0.5833333333333334,712.1143290045558,2444.1431156571684,0.0
100.0,last_observed_point,-1,0.5,89,15,0.4,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,269.2612874854235,80455.45588509049,0.0,0.13333333333333333,1783.1855349049672,50623.08314515975,0.0
100.0,last_observed_point,-1,0.5,91,23,0.391304347826087,0.391304347826087,0.5217391304347826,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.4782608695652174,1054.873399819147,8747.440711839667,0.043478260869565216,0.34782608695652173,1414.2334075430956,8590.04161435097,0.0
100.0,last_observed_point,-1,0.5,92,36,0.3055555555555556,0.3611111111111111,0.3611111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.4166666666666667,2794.6348893933973,10519.275328130174,0.19444444444444445,0.5277777777777778,730.971562372715,10540.668036731386,0.0
100.0,last_observed_point,-1,0.5,96,27,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2962962962962963,1815.9299330981062,9144.037155633734,0.2222222222222222,0.2962962962962963,1882.8418244792551,9087.650159139605,0.0
100.0,last_observed_point,-1,0.5,101,16,0.25,0.3125,0.4375,0.0,0.0,0.0625,0.125,0.125,0.625,686.0094754408367,5384.166785054031,0.0625,0.6875,706.1038923398904,4863.53035956704,0.0
100.0,last_observed_point,-1,0.5,103,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,1191.9568637549057,7001.464458863873,0.08333333333333333,0.5833333333333334,757.1366564323444,5877.834664725532,0.0
100.0,last_observed_point,-1,0.5,112,47,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.7446808510638298,422.87656698377486,1747.2742431164606,0.0425531914893617,0.7872340425531915,343.7978828548273,2415.6940924146966,0.0
100.0,last_observed_point,-1,0.5,119,11,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,2227.4056091743078,9771.901456976713,0.18181818181818182,0.2727272727272727,2232.8333241424975,5273.380258346034,0.0
100.0,last_observed_point,-1,0.5,126,63,0.5079365079365079,0.5555555555555556,0.6349206349206349,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.1111111111111111,0.12698412698412698,0.20634920634920634,1795.0504120349706,7386.7269854447695,0.06349206349206349,0.2222222222222222,1682.3567654935418,8575.41881345132,0.0
100.0,last_observed_point,-1,0.5,134,16,0.3125,0.375,0.375,0.0625,0.0625,0.0625,0.0625,0.0625,0.5625,906.9466729456271,6964.0114556548615,0.0625,0.4375,1333.7548075463446,4596.914301130237,0.0
100.0,last_observed_point,-1,0.5,144,120,0.5916666666666667,0.6833333333333333,0.75,0.1,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.11666666666666667,0.31666666666666665,1793.2201995602122,168733.215452714,0.025,0.3333333333333333,1994.4046698473512,24133.18856496835,0.0
100.0,last_observed_point,-1,0.5,147,20,0.5,0.7,0.75,0.1,0.15,0.15,0.15,0.15,0.25,2156.43729883149,2547.968672799227,0.15,0.25,2132.1563295950323,3152.271826025905,0.0
100.0,last_observed_point,-1,0.5,168,24,0.375,0.7083333333333334,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7508.27938889088,7775.566094035481,0.0,0.0,8052.261432623702,9012.430781073379,0.0
100.0,last_observed_point,-1,0.5,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,3105.1730022706197,9748.133275106302,0.0,0.1111111111111111,3555.4769868264552,9761.211783302726,0.0
100.0,last_observed_point,-1,0.66,0,40,0.425,0.625,0.625,0.1,0.125,0.125,0.15,0.2,0.525,892.3991407253488,14190.92940831764,0.2,0.575,774.2524104090405,9907.387829503417,0.0
100.0,last_observed_point,-1,0.66,16,12,0.4166666666666667,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.4166666666666667,0.5833333333333334,443.07605667171686,5965.769507953921,0.4166666666666667,0.4166666666666667,1500.9332812368245,4856.556994643353,0.0
100.0,last_observed_point,-1,0.66,17,95,0.5473684210526316,0.6,0.6736842105263158,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.021052631578947368,0.042105263157894736,0.22105263157894736,4981.320408243871,15597.770308314171,0.010526315789473684,0.15789473684210525,5362.692290420911,16716.76886255714,0.0
100.0,last_observed_point,-1,0.66,19,19,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.6842105263157895,571.7000706821581,3833.1817733769085,0.10526315789473684,0.631578947368421,771.8876275473391,2735.127690321738,0.0
100.0,last_observed_point,-1,0.66,20,33,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.36363636363636365,0.3939393939393939,0.3939393939393939,0.42424242424242425,0.45454545454545453,1.0,318.1755266447363,443.9007672745537,0.18181818181818182,0.9696969696969697,569.4366397701999,845.6510311735747,0.0
100.0,last_observed_point,-1,0.66,24,24,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.16666666666666666,0.4166666666666667,6111.0368247498745,22230.742111769137,0.125,0.16666666666666666,16080.906221041289,28801.391228883647,0.0
100.0,last_observed_point,-1,0.66,25,166,0.4578313253012048,0.5120481927710844,0.536144578313253,0.22289156626506024,0.24096385542168675,0.25301204819277107,0.29518072289156627,0.3072289156626506,0.5783132530120482,730.3076883551673,73966.0214806193,0.18072289156626506,0.6204819277108434,707.7872304746916,6404.6352889707405,0.0
100.0,last_observed_point,-1,0.66,26,11,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,3906.474654410244,12827.8042459219,0.0,0.09090909090909091,5232.528736904716,18284.25995559453,0.0
100.0,last_observed_point,-1,0.66,28,16,0.4375,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,0.25,4741.379308789352,17209.063633383877,0.0625,0.125,4912.370057479669,14421.033743405249,0.0
100.0,last_observed_point,-1,0.66,29,11,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,6807.675954292609,11545.825234859914,0.0,0.0,4812.93809580147,8073.8839517195975,0.0
100.0,last_observed_point,-1,0.66,35,19,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.2631578947368421,3829.519858626547,3834.8088477613796,0.0,0.21052631578947367,3839.8823067210806,4103.159870435739,0.0
100.0,last_observed_point,-1,0.66,36,18,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.6111111111111112,650.6303724767307,24118.82218349221,0.05555555555555555,0.6666666666666666,553.0333502839785,26252.749500293914,0.0
100.0,last_observed_point,-1,0.66,37,37,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.0,0.0,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.10810810810810811,6392.864178214716,13341.597701009516,0.05405405405405406,0.2972972972972973,3530.20474291902,13886.718589444616,0.0
100.0,last_observed_point,-1,0.66,38,26,0.2692307692307692,0.4230769230769231,0.4230769230769231,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.4230769230769231,5558.389561355367,10211.482735956833,0.19230769230769232,0.5,1060.8479896942536,11537.657331058654,0.0
100.0,last_observed_point,-1,0.66,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.125,0.16071428571428573,0.16071428571428573,0.23214285714285715,0.25,0.5535714285714286,720.0837887961025,19127.013092298337,0.25,0.5535714285714286,683.8697155748373,18185.35571313268,0.0
100.0,last_observed_point,-1,0.66,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5454545454545454,802.2763806877236,1830.9265023136638,0.18181818181818182,0.5454545454545454,817.7093769737144,3217.246970343521,0.0
100.0,last_observed_point,-1,0.66,52,25,0.28,0.36,0.44,0.16,0.2,0.2,0.24,0.24,0.4,2855.607872286288,7977.209830097867,0.2,0.4,1393.3964564803523,6724.884859069407,0.0
100.0,last_observed_point,-1,0.66,62,145,0.4896551724137931,0.5379310344827586,0.5517241379310345,0.23448275862068965,0.23448275862068965,0.23448275862068965,0.30344827586206896,0.3448275862068966,0.7034482758620689,340.86351587885963,4324.391243618573,0.3931034482758621,0.6896551724137931,295.975807501144,4032.9300496156457,0.0
100.0,last_observed_point,-1,0.66,65,30,0.5666666666666667,0.6,0.6666666666666666,0.1,0.1,0.1,0.16666666666666666,0.26666666666666666,0.8333333333333334,568.1379442730946,1797.642337415674,0.13333333333333333,0.8333333333333334,599.0751911723987,1789.072919695648,0.0
100.0,last_observed_point,-1,0.66,68,99,0.45454545454545453,0.5555555555555556,0.6060606060606061,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.06060606060606061,0.08080808080808081,0.36363636363636365,2816.1983848415357,16622.071018687133,0.1111111111111111,0.3838383838383838,2501.179562697694,10822.048332662545,0.0
100.0,last_observed_point,-1,0.66,71,18,0.5,0.5,0.6111111111111112,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.7222222222222222,324.1902020978672,2535.1849442679445,0.3333333333333333,0.6666666666666666,532.195306854603,4182.795924585425,0.0
100.0,last_observed_point,-1,0.66,85,104,0.5192307692307693,0.5480769230769231,0.5673076923076923,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.057692307692307696,0.07692307692307693,0.20192307692307693,4100.3811584651085,10354.487058757077,0.11538461538461539,0.20192307692307693,4350.151823548425,10346.656583918828,0.0
100.0,last_observed_point,-1,0.66,88,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5,0.75,260.9270287299005,3534.0560730170732,0.16666666666666666,0.6666666666666666,396.8009494221178,1520.628170407715,0.0
100.0,last_observed_point,-1,0.66,89,15,0.4,0.4,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.6,0.7333333333333333,118.90099400156193,79229.32905297002,0.0,0.4666666666666667,1113.5006786330146,37526.64023187547,0.0
100.0,last_observed_point,-1,0.66,91,23,0.391304347826087,0.391304347826087,0.5217391304347826,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.6086956521739131,782.2109139812975,5574.683970572849,0.13043478260869565,0.5652173913043478,823.1028648909795,4470.4847884962,0.0
100.0,last_observed_point,-1,0.66,92,36,0.3055555555555556,0.3611111111111111,0.3611111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.4444444444444444,2225.278117663489,10323.322581579438,0.25,0.6388888888888888,372.20329498767614,9998.003720724748,0.0
100.0,last_observed_point,-1,0.66,96,27,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.5555555555555556,699.2604090953262,8650.50639670836,0.2222222222222222,0.4444444444444444,1060.9878810230427,7778.405037068379,0.0
100.0,last_observed_point,-1,0.66,101,16,0.25,0.3125,0.4375,0.0625,0.0625,0.0625,0.125,0.125,0.6875,680.3120759919714,3858.07582124071,0.125,0.6875,670.7336296860062,2752.7001081842536,0.0
100.0,last_observed_point,-1,0.66,103,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.75,290.1086284963942,4559.913823526048,0.25,0.6666666666666666,388.73944081669526,3137.1314288130807,0.0
100.0,last_observed_point,-1,0.66,112,47,0.7446808510638298,0.8085106382978723,0.8297872340425532,0.3829787234042553,0.40425531914893614,0.425531914893617,0.425531914893617,0.425531914893617,0.8085106382978723,333.9119887076548,1393.1258811978064,0.3617021276595745,0.8297872340425532,265.76127621904135,1318.8882743275726,0.0
100.0,last_observed_point,-1,0.66,119,11,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,2064.897592905285,9771.901456976713,0.2727272727272727,0.45454545454545453,1324.5708629622118,4209.957288407831,0.0
100.0,last_observed_point,-1,0.66,126,63,0.5079365079365079,0.5555555555555556,0.6349206349206349,0.1746031746031746,0.1746031746031746,0.19047619047619047,0.19047619047619047,0.30158730158730157,0.5079365079365079,878.763442532362,7863.208251408659,0.07936507936507936,0.5238095238095238,962.8952613693255,10510.54636980512,0.0
100.0,last_observed_point,-1,0.66,134,16,0.3125,0.375,0.375,0.1875,0.1875,0.1875,0.25,0.25,0.5625,844.20275523544,6589.18888169993,0.25,0.5,1011.4042746048481,4668.017313250019,0.0
100.0,last_observed_point,-1,0.66,144,120,0.5916666666666667,0.6833333333333333,0.75,0.08333333333333333,0.09166666666666666,0.1,0.10833333333333334,0.10833333333333334,0.38333333333333336,1851.7587776675396,168733.215452714,0.08333333333333333,0.4,1894.409611725165,17292.800702683366,0.0
100.0,last_observed_point,-1,0.66,147,20,0.5,0.7,0.75,0.2,0.3,0.3,0.4,0.4,0.7,342.62131146249135,2335.8321853615325,0.15,0.6,630.2616215629813,1858.2483847975773,0.0
100.0,last_observed_point,-1,0.66,168,24,0.375,0.7083333333333334,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3991.675914621497,7503.973310918192,0.0,0.0,5633.2293176597395,6489.5567464178575,0.0
100.0,last_observed_point,-1,0.66,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1962.4040078677199,9555.659370431476,0.0,0.2222222222222222,1862.2363627752827,9635.678473470554,0.0
100.0,last_observed_point,-1,0.75,0,40,0.425,0.625,0.625,0.125,0.15,0.15,0.15,0.275,0.525,974.9359655563314,14176.798745956985,0.3,0.55,894.484667502613,9159.675151294216,0.0
