catalog_eps_m,method,ratio,seeds,coverage_r80_mean,coverage_r80_sd,coverage_r80_min,coverage_r80_max,coverage_r90_mean,coverage_r90_sd,coverage_r90_min,coverage_r90_max,coverage_r95_mean,coverage_r95_sd,coverage_r95_min,coverage_r95_max,hit_r80_mean,hit_r80_sd,hit_r80_min,hit_r80_max,hit_r90_mean,hit_r90_sd,hit_r90_min,hit_r90_max,hit_r95_mean,hit_r95_sd,hit_r95_min,hit_r95_max,hit_fixed_200m_mean,hit_fixed_200m_sd,hit_fixed_200m_min,hit_fixed_200m_max,within_200m_mean,within_200m_sd,within_200m_min,within_200m_max,within_1000m_mean,within_1000m_sd,within_1000m_min,within_1000m_max,median_error_m_mean,median_error_m_sd,median_error_m_min,median_error_m_max,p90_error_m_mean,p90_error_m_sd,p90_error_m_min,p90_error_m_max,native_within_200m_mean,native_within_200m_sd,native_within_200m_min,native_within_200m_max,native_within_1000m_mean,native_within_1000m_sd,native_within_1000m_min,native_within_1000m_max,native_median_error_m_mean,native_median_error_m_sd,native_median_error_m_min,native_median_error_m_max,native_p90_error_m_mean,native_p90_error_m_sd,native_p90_error_m_min,native_p90_error_m_max,median_query_runtime_ms_mean,median_query_runtime_ms_sd,median_query_runtime_ms_min,median_query_runtime_ms_max
200.0,bigru,0.25,5,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.35263388472578344,0.006961082648765696,0.3428188689694678,0.35952722273702636,0.416369751456534,0.007218355194682532,0.40539237281310425,0.42436470359570666,0.4425378911348604,0.008379697763527193,0.4293925132606131,0.4516924667256769,0.4511320744623296,0.01161005299672768,0.4343485104819019,0.46553413730632337,0.4511320744623296,0.01161005299672768,0.4343485104819019,0.46553413730632337,0.5540332415354785,0.01060109615925299,0.5388539618584817,0.5687983996927809,2283.131257819265,309.02542468200716,1917.419433166059,2658.18039979434,25223.852411762407,12199.156135540901,11846.922041094473,35942.30932604999,0.4511320744623296,0.01161005299672768,0.4343485104819019,0.46553413730632337,0.5540332415354785,0.01060109615925299,0.5388539618584817,0.5687983996927809,2283.131257819265,309.02542468200716,1917.419433166059,2658.18039979434,25223.852411762407,12199.156135540901,11846.922041094473,35942.30932604999,,,,
200.0,bigru,0.5,5,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.3717803841264356,0.010807774400299832,0.3622606376194111,0.38732684217014046,0.4426775444318922,0.010312173225312509,0.4330792517741882,0.45507327472809506,0.4737144441657358,0.010631505581541325,0.46036734775922816,0.4849973379125515,0.48806838854812973,0.011362380261930595,0.47136626878659865,0.4989873556810188,0.48806838854812973,0.011362380261930595,0.47136626878659865,0.4989873556810188,0.5926608680094891,0.014088660937542734,0.5818041429608217,0.6162685724649428,1428.8967574568828,126.56148297425678,1310.494661321476,1565.0967208685465,24358.97984447058,12619.54671472813,10311.579247085307,34579.02501302514,0.48806838854812973,0.011362380261930595,0.47136626878659865,0.4989873556810188,0.5926608680094891,0.014088660937542734,0.5818041429608217,0.6162685724649428,1428.8967574568828,126.56148297425678,1310.494661321476,1565.0967208685465,24358.97984447058,12619.54671472813,10311.579247085307,34579.02501302514,,,,
200.0,bigru,0.66,5,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.3858108324382472,0.019275166315582685,0.3563390121421944,0.401454903224967,0.46134438947653056,0.022572873049736552,0.42646719854051335,0.4805200259159099,0.49446685655909944,0.022808173539651484,0.45871024948050826,0.5168138309066588,0.5125104783811708,0.023972590294319255,0.475162894711603,0.5369533298246073,0.5125104783811708,0.023972590294319255,0.475162894711603,0.5369533298246073,0.6291200467515109,0.02126923194302716,0.6033032598546755,0.6536907392098852,1328.203349234028,280.77385051409937,1069.4211720905146,1783.6979891928518,24335.813494280672,12275.577277829336,10213.529475181358,34575.94309926248,0.5125104783811708,0.023972590294319255,0.475162894711603,0.5369533298246073,0.6291200467515109,0.02126923194302716,0.6033032598546755,0.6536907392098852,1328.203349234028,280.77385051409937,1069.4211720905146,1783.6979891928518,24335.813494280672,12275.577277829336,10213.529475181358,34575.94309926248,,,,
200.0,bigru,0.75,5,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.3911457991195177,0.01416957846431927,0.37343317009924404,0.40487117898930175,0.46775582157637174,0.016375332511536743,0.44958039976767317,0.4830866402976714,0.5029160754335696,0.017761398685952223,0.4828579021665678,0.5204776963856714,0.5191569123447479,0.018462632425795353,0.4993105473976625,0.5402706949571194,0.5205082636960994,0.019640852335825697,0.4993105473976625,0.5436490733354978,0.6379810760377914,0.026623073979146258,0.6084999685897909,0.6682492311240648,1278.747089387462,269.4533218375775,1053.0506880323614,1724.663138188078,24170.645449632604,12198.713349148951,10029.868915034755,34553.702554310184,0.5205082636960994,0.019640852335825697,0.4993105473976625,0.5436490733354978,0.6379810760377914,0.026623073979146258,0.6084999685897909,0.6682492311240648,1278.747089387462,269.4533218375775,1053.0506880323614,1724.663138188078,24170.645449632604,12198.713349148951,10029.868915034755,34553.702554310184,,,,
200.0,current_position_only_personal_retrieval,0.25,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.2674800558931931,0.0,0.2674800558931931,0.2674800558931931,0.31503738344753807,0.0,0.31503738344753807,0.31503738344753807,0.3428140615001075,0.0,0.3428140615001075,0.3428140615001075,0.36747848854718035,0.0,0.36747848854718035,0.36747848854718035,0.36747848854718035,0.0,0.36747848854718035,0.36747848854718035,0.4883910440169904,0.0,0.4883910440169904,0.4883910440169904,2243.147016152755,0.0,2243.147016152755,2243.147016152755,35684.77315826111,0.0,35684.77315826111,35684.77315826111,0.34145421139324,0.0,0.34145421139324,0.34145421139324,0.48961954524549167,0.0,0.48961954524549167,0.48961954524549167,2252.001702909013,0.0,2252.001702909013,2252.001702909013,35691.520940310525,0.0,35691.520940310525,35691.520940310525,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.5,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.31384993829786884,0.0,0.31384993829786884,0.31384993829786884,0.36953325539712223,0.0,0.36953325539712223,0.36953325539712223,0.3984764692087571,0.0,0.3984764692087571,0.3984764692087571,0.421264269735109,0.0,0.421264269735109,0.421264269735109,0.421264269735109,0.0,0.421264269735109,0.421264269735109,0.5519371793470701,0.0,0.5519371793470701,0.5519371793470701,2343.5685969172378,0.0,2343.5685969172378,2343.5685969172378,34322.24201909654,0.0,34322.24201909654,34322.24201909654,0.4079026877835555,0.0,0.4079026877835555,0.4079026877835555,0.5554021828120735,0.0,0.5554021828120735,0.5554021828120735,2356.983982028898,0.0,2356.983982028898,2356.983982028898,34320.22981589741,0.0,34320.22981589741,34320.22981589741,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.66,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.34861682887310386,0.0,0.34861682887310386,0.34861682887310386,0.42399024830826326,0.0,0.42399024830826326,0.42399024830826326,0.4520933740557014,0.0,0.4520933740557014,0.4520933740557014,0.4716809559213083,0.0,0.4716809559213083,0.4716809559213083,0.4716809559213083,0.0,0.4716809559213083,0.4716809559213083,0.6076130513845606,0.0,0.6076130513845606,0.6076130513845606,1458.9040700134242,0.0,1458.9040700134242,1458.9040700134242,32539.196300650325,0.0,32539.196300650325,32539.196300650325,0.46594691172651986,0.0,0.46594691172651986,0.46594691172651986,0.6079392425002254,0.0,0.6079392425002254,0.6079392425002254,1471.6720125823317,0.0,1471.6720125823317,1471.6720125823317,32531.775994440246,0.0,32531.775994440246,32531.775994440246,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.75,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.3950884652282463,0.0,0.3950884652282463,0.3950884652282463,0.47161172348216357,0.0,0.47161172348216357,0.47161172348216357,0.5050047347826452,0.0,0.5050047347826452,0.5050047347826452,0.5315006050554736,0.0,0.5315006050554736,0.5315006050554736,0.5350679836228521,0.0,0.5350679836228521,0.5350679836228521,0.6669262189311632,0.0,0.6669262189311632,0.6669262189311632,1219.622408940732,0.0,1219.622408940732,1219.622408940732,8060.249521944534,0.0,8060.249521944534,8060.249521944534,0.5282233771872074,0.0,0.5282233771872074,0.5282233771872074,0.6695407215456658,0.0,0.6695407215456658,0.6695407215456658,1236.638484491782,0.0,1236.638484491782,1236.638484491782,8060.883906016204,0.0,8060.883906016204,8060.883906016204,0.0,0.0,0.0,0.0
200.0,geometric_retrieval,0.25,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.3411690924151921,0.0,0.3411690924151921,0.3411690924151921,0.3967642609021148,0.0,0.3967642609021148,0.3967642609021148,0.4261808353314227,0.0,0.4261808353314227,0.4261808353314227,0.43792031195354514,0.0,0.43792031195354514,0.43792031195354514,0.4435509425841757,0.0,0.4435509425841757,0.4435509425841757,0.5581695682097761,0.0,0.5581695682097761,0.5581695682097761,1606.0037275395593,0.0,1606.0037275395593,1606.0037275395593,34256.39747645428,0.0,34256.39747645428,34256.39747645428,0.42206663783947773,0.0,0.42206663783947773,0.42206663783947773,0.5577915678317756,0.0,0.5577915678317756,0.5577915678317756,1623.6353761215457,0.0,1623.6353761215457,1623.6353761215457,34263.595584017836,0.0,34263.595584017836,34263.595584017836,0.2249889075756073,0.0,0.2249889075756073,0.2249889075756073
200.0,geometric_retrieval,0.5,1,0.5010270492366234,0.0,0.5010270492366234,0.5010270492366234,0.5955075843293964,0.0,0.5955075843293964,0.5955075843293964,0.6369537365777557,0.0,0.6369537365777557,0.6369537365777557,0.377764014111121,0.0,0.377764014111121,0.377764014111121,0.44147405148816155,0.0,0.44147405148816155,0.44147405148816155,0.4727948778217213,0.0,0.4727948778217213,0.4727948778217213,0.49032700459133255,0.0,0.49032700459133255,0.49032700459133255,0.4925792568435848,0.0,0.4925792568435848,0.4925792568435848,0.6117453806066548,0.0,0.6117453806066548,0.6117453806066548,1457.685940486241,0.0,1457.685940486241,1457.685940486241,32289.894933209325,0.0,32289.894933209325,32289.894933209325,0.46852393563292705,0.0,0.46852393563292705,0.46852393563292705,0.6115563804176547,0.0,0.6115563804176547,0.6115563804176547,1471.4428876908344,0.0,1471.4428876908344,1471.4428876908344,32281.36024751609,0.0,32281.36024751609,32281.36024751609,0.2244086936116218,0.0,0.2244086936116218,0.2244086936116218
