catalog_eps_m,method,ratio,seeds,coverage_r80_mean,coverage_r80_sd,coverage_r80_min,coverage_r80_max,coverage_r90_mean,coverage_r90_sd,coverage_r90_min,coverage_r90_max,coverage_r95_mean,coverage_r95_sd,coverage_r95_min,coverage_r95_max,hit_r80_mean,hit_r80_sd,hit_r80_min,hit_r80_max,hit_r90_mean,hit_r90_sd,hit_r90_min,hit_r90_max,hit_r95_mean,hit_r95_sd,hit_r95_min,hit_r95_max,hit_fixed_200m_mean,hit_fixed_200m_sd,hit_fixed_200m_min,hit_fixed_200m_max,within_200m_mean,within_200m_sd,within_200m_min,within_200m_max,within_1000m_mean,within_1000m_sd,within_1000m_min,within_1000m_max,median_error_m_mean,median_error_m_sd,median_error_m_min,median_error_m_max,p90_error_m_mean,p90_error_m_sd,p90_error_m_min,p90_error_m_max,native_within_200m_mean,native_within_200m_sd,native_within_200m_min,native_within_200m_max,native_within_1000m_mean,native_within_1000m_sd,native_within_1000m_min,native_within_1000m_max,native_median_error_m_mean,native_median_error_m_sd,native_median_error_m_min,native_median_error_m_max,native_p90_error_m_mean,native_p90_error_m_sd,native_p90_error_m_min,native_p90_error_m_max,median_query_runtime_ms_mean,median_query_runtime_ms_sd,median_query_runtime_ms_min,median_query_runtime_ms_max
100.0,geometric_retrieval,0.66,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.3069586622358924,0.0,0.3069586622358924,0.3069586622358924,0.3601444744691173,0.0,0.3601444744691173,0.3601444744691173,0.3904235103322774,0.0,0.3904235103322774,0.3904235103322774,0.4399522575498717,0.0,0.4399522575498717,0.4399522575498717,0.48352372417127537,0.0,0.48352372417127537,0.48352372417127537,0.6399979886663789,0.0,0.6399979886663789,0.6399979886663789,1063.3036376714904,0.0,1063.3036376714904,1063.3036376714904,37420.28227085671,0.0,37420.28227085671,37420.28227085671,0.47764287598728883,0.0,0.47764287598728883,0.47764287598728883,0.6403682812041906,0.0,0.6403682812041906,0.6403682812041906,1070.8235999774977,0.0,1070.8235999774977,1070.8235999774977,37417.909523876544,0.0,37417.909523876544,37417.909523876544,0.2366011030972004,0.0,0.2366011030972004,0.2366011030972004
100.0,geometric_retrieval,0.75,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.32631854048711534,0.0,0.32631854048711534,0.32631854048711534,0.3804109279304127,0.0,0.3804109279304127,0.3804109279304127,0.4135392317587642,0.0,0.4135392317587642,0.4135392317587642,0.46749365768861045,0.0,0.46749365768861045,0.46749365768861045,0.5095967376334782,0.0,0.5095967376334782,0.5095967376334782,0.6696115438642974,0.0,0.6696115438642974,0.6696115438642974,892.7891601947849,0.0,892.7891601947849,892.7891601947849,54992.45073500496,0.0,54992.45073500496,54992.45073500496,0.50380396757024,0.0,0.50380396757024,0.50380396757024,0.6699818364021092,0.0,0.6699818364021092,0.6699818364021092,894.6761757748242,0.0,894.6761757748242,894.6761757748242,54990.6469753172,0.0,54990.6469753172,54990.6469753172,0.23694685660302636,0.0,0.23694685660302636,0.23694685660302636
100.0,last_observed_point,0.25,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.05117386478752148,0.0,0.05117386478752148,0.05117386478752148,0.059350921376697174,0.0,0.059350921376697174,0.059350921376697174,0.0611141497546579,0.0,0.0611141497546579,0.0611141497546579,0.08137971786088193,0.0,0.08137971786088193,0.08137971786088193,0.09718531676558065,0.0,0.09718531676558065,0.09718531676558065,0.30825299397239453,0.0,0.30825299397239453,0.30825299397239453,4058.2570527606554,0.0,4058.2570527606554,4058.2570527606554,34333.97836406419,0.0,34333.97836406419,34333.97836406419,0.06932665560870799,0.0,0.06932665560870799,0.06932665560870799,0.2826276107924087,0.0,0.2826276107924087,0.2826276107924087,3892.881422594883,0.0,3892.881422594883,3892.881422594883,11988.91999499063,0.0,11988.91999499063,11988.91999499063,0.0,0.0,0.0,0.0
100.0,last_observed_point,0.5,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.08031687119522571,0.0,0.08031687119522571,0.08031687119522571,0.08843282250514227,0.0,0.08843282250514227,0.08843282250514227,0.09362855366023491,0.0,0.09362855366023491,0.09362855366023491,0.13394929123998595,0.0,0.13394929123998595,0.13394929123998595,0.15621354875353238,0.0,0.15621354875353238,0.15621354875353238,0.41024022233256047,0.0,0.41024022233256047,0.41024022233256047,2540.8193443221594,0.0,2540.8193443221594,2540.8193443221594,28415.604747939517,0.0,28415.604747939517,28415.604747939517,0.11351487991243575,0.0,0.11351487991243575,0.11351487991243575,0.3819576326034893,0.0,0.3819576326034893,0.3819576326034893,2701.3774654354893,0.0,2701.3774654354893,2701.3774654354893,10585.109320924008,0.0,10585.109320924008,10585.109320924008,0.0,0.0,0.0,0.0
100.0,last_observed_point,0.66,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.12069672031370202,0.0,0.12069672031370202,0.12069672031370202,0.13396760416756348,0.0,0.13396760416756348,0.13396760416756348,0.14294156324446125,0.0,0.14294156324446125,0.14294156324446125,0.19782321923595655,0.0,0.19782321923595655,0.19782321923595655,0.229763266802196,0.0,0.229763266802196,0.229763266802196,0.5067649700825279,0.0,0.5067649700825279,0.5067649700825279,1872.9230959249578,0.0,1872.9230959249578,1872.9230959249578,27743.172136556226,0.0,27743.172136556226,27743.172136556226,0.16484532839659452,0.0,0.16484532839659452,0.16484532839659452,0.4858537082897792,0.0,0.4858537082897792,0.4858537082897792,1941.9776097367712,0.0,1941.9776097367712,1941.9776097367712,8898.14156128582,0.0,8898.14156128582,8898.14156128582,0.0,0.0,0.0,0.0
100.0,last_observed_point,0.75,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.15695326649102498,0.0,0.15695326649102498,0.15695326649102498,0.17935593653340504,0.0,0.17935593653340504,0.17935593653340504,0.19286552591095715,0.0,0.19286552591095715,0.19286552591095715,0.26194189949013647,0.0,0.26194189949013647,0.26194189949013647,0.3006320788666424,0.0,0.3006320788666424,0.3006320788666424,0.5787304581846164,0.0,0.5787304581846164,0.5787304581846164,1549.3596624537602,0.0,1549.3596624537602,1549.3596624537602,26398.813234800462,0.0,26398.813234800462,26398.813234800462,0.22112869471396362,0.0,0.22112869471396362,0.22112869471396362,0.5618378817877453,0.0,0.5618378817877453,0.5618378817877453,1522.837512277221,0.0,1522.837512277221,1522.837512277221,7360.4557010426415,0.0,7360.4557010426415,7360.4557010426415,0.0,0.0,0.0,0.0
100.0,most_frequent_personal_destination,0.25,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.24750486535528565,0.0,0.24750486535528565,0.24750486535528565,0.28892928108815846,0.0,0.28892928108815846,0.28892928108815846,0.30959180672330916,0.0,0.30959180672330916,0.30959180672330916,0.34090260392788674,0.0,0.34090260392788674,0.34090260392788674,0.3646523098242129,0.0,0.3646523098242129,0.3646523098242129,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3447.8685260502634,0.0,3447.8685260502634,3447.8685260502634,298238.53602990304,0.0,298238.53602990304,298238.53602990304,0.36641494202162767,0.0,0.36641494202162767,0.36641494202162767,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3448.5485768683393,0.0,3448.5485768683393,3448.5485768683393,298239.76169988065,0.0,298239.76169988065,298239.76169988065,0.0,0.0,0.0,0.0
100.0,most_frequent_personal_destination,0.5,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.24750486535528565,0.0,0.24750486535528565,0.24750486535528565,0.28892928108815846,0.0,0.28892928108815846,0.28892928108815846,0.30959180672330916,0.0,0.30959180672330916,0.30959180672330916,0.34090260392788674,0.0,0.34090260392788674,0.34090260392788674,0.3646523098242129,0.0,0.3646523098242129,0.3646523098242129,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3447.8685260502634,0.0,3447.8685260502634,3447.8685260502634,298238.53602990304,0.0,298238.53602990304,298238.53602990304,0.36641494202162767,0.0,0.36641494202162767,0.36641494202162767,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3448.5485768683393,0.0,3448.5485768683393,3448.5485768683393,298239.76169988065,0.0,298239.76169988065,298239.76169988065,0.0,0.0,0.0,0.0
100.0,most_frequent_personal_destination,0.66,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.24750486535528565,0.0,0.24750486535528565,0.24750486535528565,0.28892928108815846,0.0,0.28892928108815846,0.28892928108815846,0.30959180672330916,0.0,0.30959180672330916,0.30959180672330916,0.34090260392788674,0.0,0.34090260392788674,0.34090260392788674,0.3646523098242129,0.0,0.3646523098242129,0.3646523098242129,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3447.8685260502634,0.0,3447.8685260502634,3447.8685260502634,298238.53602990304,0.0,298238.53602990304,298238.53602990304,0.36641494202162767,0.0,0.36641494202162767,0.36641494202162767,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3448.5485768683393,0.0,3448.5485768683393,3448.5485768683393,298239.76169988065,0.0,298239.76169988065,298239.76169988065,0.0,0.0,0.0,0.0
100.0,most_frequent_personal_destination,0.75,1,0.4547609692168082,0.0,0.4547609692168082,0.4547609692168082,0.5276081360925126,0.0,0.5276081360925126,0.5276081360925126,0.574577929505149,0.0,0.574577929505149,0.574577929505149,0.24750486535528565,0.0,0.24750486535528565,0.24750486535528565,0.28892928108815846,0.0,0.28892928108815846,0.28892928108815846,0.30959180672330916,0.0,0.30959180672330916,0.30959180672330916,0.34090260392788674,0.0,0.34090260392788674,0.34090260392788674,0.3646523098242129,0.0,0.3646523098242129,0.3646523098242129,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3447.8685260502634,0.0,3447.8685260502634,3447.8685260502634,298238.53602990304,0.0,298238.53602990304,298238.53602990304,0.36641494202162767,0.0,0.36641494202162767,0.36641494202162767,0.4792329854518443,0.0,0.4792329854518443,0.4792329854518443,3448.5485768683393,0.0,3448.5485768683393,3448.5485768683393,298239.76169988065,0.0,298239.76169988065,298239.76169988065,0.0,0.0,0.0,0.0
